Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
35799178	2020-12-31	Foreign Affairs (Qatar)	Government,Executive,Foreign Ministry	Qatar	Consult	040	1	Mohammad Javad Zarif	Government,Foreign Ministry,Education,Executive,Social	Iran	52357591	1	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799181	2020-12-31	Mohammad Javad Zarif	Government,Foreign Ministry,Education,Executive,Social	Iran	Consult	040	1	Foreign Affairs (Qatar)	Government,Executive,Foreign Ministry	Qatar	52357591	1	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799179	2020-12-31	Mike Pompeo	Government,Executive,Foreign Ministry	United States	Consult	040	1	Foreign Affairs (Qatar)	Government,Executive,Foreign Ministry	Qatar	52357591	3	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799180	2020-12-31	Foreign Affairs (Qatar)	Government,Executive,Foreign Ministry	Qatar	Consult	040	1	Mike Pompeo	Government,Executive,Foreign Ministry	United States	52357591	3	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799182	2020-12-31	Hassan Rouhani	Executive Office,Executive,Far Right,Government,Ideological,Elite,Defense / Security Ministry,Parties,Government Religious,(National) Major Party	Iran	Make statement	010	0	Iran		Iran	52357597	1	Unknown	Baghdad		Muhafazat Baghdad	Iraq	33.3406	44.4009
35799184	2020-12-31	United States		United States	Use conventional military force	190	-10	Iraq		Iraq	52357597	1	Unknown	Baghdad		Muhafazat Baghdad	Iraq	33.3406	44.4009
35799183	2020-12-31	Hassan Rouhani	Executive Office,Executive,Far Right,Government,Ideological,Elite,Defense / Security Ministry,Parties,Government Religious,(National) Major Party	Iran	Make an appeal or request	020	3	United States		United States	52357597	5	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799079	2020-12-31	Governor General (Turkey)	Government	Turkey	Make statement	010	0	Student (Iran)	Education,Social	Iran	52357599	4	Unknown			Erzurum	Turkey	40	41.5
35799102	2020-12-31	Police (Russia)	Government,Police	Russian Federation	Investigate	090	-2	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	52357602	4	Unknown	Borovsk		Perm Krai	Russian Federation	59.7005	56.6893
35799103	2020-12-31	Russia		Russian Federation	Arrest, detain, or charge with legal action	173	-5	Criminal (Russia)	Criminals / Gangs,Dissident	Russian Federation	52357602	6	Unknown	Kaluga		Kaluzhskaya Oblast'	Russian Federation	54.5293	36.2754
35799143	2020-12-31	Maia Sandu		Moldova, Republic of	Express intent to meet or negotiate	036	4	Russia		Russian Federation	52357612	1	Unknown	Moscow		Moskva	Russian Federation	55.7522	37.6156
35799146	2020-12-31	Men (Russia)	General Population / Civilian / Social,Social	Russian Federation	Use unconventional violence	180	-9	Police (Russia)	Government,Police	Russian Federation	52357615	1	Unknown	Groznyy		Chechenskaya Respublika	Russian Federation	43.312	45.6889
35799185	2020-12-31	Iranian Parliament	Government,Unicameral,Legislative / Parliamentary	Iran	Praise or endorse	051	3.4	Legislature (Algeria)	Legislative / Parliamentary,Government	Algeria	52357624	3	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799186	2020-12-31	Iranian Parliament	Government,Unicameral,Legislative / Parliamentary	Iran	Praise or endorse	051	3.4	Legislature (Indonesia)	Legislative / Parliamentary,Government	Indonesia	52357624	3	Unknown	Tehran		Tehran Province	Iran	35.6944	51.4215
35799085	2020-12-31	Alexander Lukashenko	Executive Office,Government,Executive,Elite	Belarus	Consult	040	1	Representatives (Belarus)	Legislative / Parliamentary,Government	Belarus	52357625	1	Unknown	Minsk		Horad Minsk	Belarus	53.9	27.5667
35799086	2020-12-31	Representatives (Belarus)	Legislative / Parliamentary,Government	Belarus	Consult	040	1	Alexander Lukashenko	Executive Office,Government,Executive,Elite	Belarus	52357625	1	Unknown	Minsk		Horad Minsk	Belarus	53.9	27.5667
35799126	2020-12-31	Vladimir Putin	Center Right,(National) Major Party,Ideological,Parties,Executive,Elite,Executive Office,Government	Russian Federation	Reject	120	-4	Lawyer/Attorney (Russia)	Legal,Social	Russian Federation	52357627	1	Unknown	Moscow		Moskva	Russian Federation	55.7522	37.6156
35799144	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Other Authorities / Officials (Spain)	Government	Spain	52357628	1	Unknown	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799145	2020-12-31	Other Authorities / Officials (Spain)	Government	Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357628	1	Unknown	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799071	2020-12-31	Mohammed bin Salman	Government,Executive	Saudi Arabia	Praise or endorse	051	3.4	National Security Advisor (Bahrain)	Defense / Security Ministry,Government,Executive	Bahrain	52357639	6	Al Ayam	Dukhan		Baladiyat ar Rayyan	Qatar	25.4297	50.7858
35799159	2020-12-31	Citizen (Democratic Republic of Congo)	General Population / Civilian / Social,Social	Democratic Republic of Congo	Use unconventional violence	180	-9	Democratic Republic of Congo		Democratic Republic of Congo	52357650	5	All Africa		North Kivu	Province du Nord-Kivu	Democratic Republic of Congo	-0.65515	29.034
35799080	2020-12-31	Fire Brigade (Brazil)	Government	Brazil	Make statement	010	0	Brazil		Brazil	52357660	4	O Globo	Ipanema	Pesqueira	Estado de Pernambuco	Brazil	-8.4	-36.8167
35799081	2020-12-31	Vladimir Putin	Center Right,(National) Major Party,Ideological,Parties,Executive,Elite,Executive Office,Government	Russian Federation	Make an appeal or request	020	3	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	52357662	2	The Moscow Times				Russian Federation	55.7522	37.6156
35799187	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357664	2	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799188	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357664	2	Reuters News	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799104	2020-12-31	Agriculture / Fishing / Forestry Ministry (India)	Executive,Government,Agriculture / Fishing / Forestry Ministry	India	Make an appeal or request	020	3	Labor Union (India)	Labor,Social	India	52357666	5	Hindustan Times	Haryana		State of Haryana	India	29.6161	76.9806
35799105	2020-12-31	Citizen (India)	General Population / Civilian / Social,Social	India	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		52357666	6	Hindustan Times				India	28.6358	77.2244
35799107	2020-12-31	China		China	Engage in negotiation	046	7	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357675	1	Xinhua News Agency				China	39.9075	116.397
35799108	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Engage in negotiation	046	7	China		China	52357675	1	Xinhua News Agency				China	39.9075	116.397
35799109	2020-12-31	China		China	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357675	4	Xinhua News Agency				China	39.9075	116.397
35799110	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	China		China	52357675	4	Xinhua News Agency				China	39.9075	116.397
35799135	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357676	1	Unknown			Britain	United Kingdom	53.5938	-1.86823
35799136	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357676	1	Unknown			Britain	United Kingdom	53.5938	-1.86823
35799155	2020-12-31	Spain		Spain	Sign formal agreement	057	8	United Kingdom		United Kingdom	52357684	1	Trend News Agency (Azerbaijan)			Britain	United Kingdom	53.5938	-1.86823
35799158	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	Spain		Spain	52357684	1	Trend News Agency (Azerbaijan)			Britain	United Kingdom	53.5938	-1.86823
35799153	2020-12-31	Spain		Spain	Consult	040	1	United Kingdom		United Kingdom	52357684	3	Trend News Agency (Azerbaijan)	Madrid	Provincia de Madrid	Comunidad de Madrid	Spain	40.4165	-3.70256
35799154	2020-12-31	United Kingdom		United Kingdom	Consult	040	1	Spain		Spain	52357684	3	Trend News Agency (Azerbaijan)	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799156	2020-12-31	United Kingdom		United Kingdom	Sign formal agreement	057	8	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		52357684	3	Trend News Agency (Azerbaijan)	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799157	2020-12-31	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Sign formal agreement	057	8	United Kingdom		United Kingdom	52357684	3	Trend News Agency (Azerbaijan)	London	Greater London	England	United Kingdom	51.5085	-0.12574
35799115	2020-12-31	Foreign Affairs (North Korea)	Government,Executive,Foreign Ministry	North Korea	Make statement	010	0	United States		United States	52357685	2	Unknown	Pyongyang		P'yongyang-si	North Korea	39.0339	125.754
35799127	2020-12-31	Fire Brigade (Brazil)	Government	Brazil	Make statement	010	0	Brazil		Brazil	52357689	4	O Globo	Ipanema	Pesqueira	Estado de Pernambuco	Brazil	-8.4	-36.8167
35799160	2020-12-31	Business (United Kingdom)	Business,Social	United Kingdom	Make statement	010	0	British Airways	Business,Transportation Business,Social	United Kingdom	52357693	6	Reuters News			Britain	United Kingdom	53.5938	-1.86823
35799129	2020-12-31	Foreign Affairs (Spain)	Government,Executive,Foreign Ministry	Spain	Make statement	010	0	Spain		Spain	52357696	1	Reuters News				Spain	40.4165	-3.70256
35799161	2020-12-31	Foreign Affairs (Spain)	Government,Executive,Foreign Ministry	Spain	Make statement	010	0	Spain		Spain	52357697	1	Reuters News				Spain	40.4165	-3.70256
35799138	2020-12-31	Armed Gang (India)	Unidentified Forces	India	fight with small arms and light weapons	193	-10	Citizen (India)	General Population / Civilian / Social,Social	India	52357701	1	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
35799137	2020-12-31	Police (India)	Government,Police	India	Make statement	010	0	Armed Gang (India)	Unidentified Forces	India	52357701	2	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
35799139	2020-12-31	Armed Gang (India)	Unidentified Forces	India	fight with small arms and light weapons	193	-10	Citizen (India)	General Population / Civilian / Social,Social	India	52357701	2	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
35799131	2020-12-31	Health Ministry (United Kingdom)	Health Ministry,Government,Executive	United Kingdom	Complain officially	114	-2	Citizen (United Kingdom)	General Population / Civilian / Social,Social	United Kingdom	52357703	1	Indo-Asian News Service				United Kingdom	51.5085	-0.12574
35799070	2020-12-31	Vladimir Putin	Center Right,(National) Major Party,Ideological,Parties,Executive,Elite,Executive Office,Government	Russian Federation	Make statement	010	0	Russia		Russian Federation	52357719	1	Interfax News Service	Petropavlovsk-Kamchatskiy		Kamtchatski Kray	Russian Federation	53.0444	158.651
35799128	2020-12-31	Citizen (Taiwan)	General Population / Civilian / Social,Social	Taiwan	Appeal for judicial cooperation	0213	3.4	Court Judge (Taiwan)	Government,Judicial	Taiwan	52357722	6	Central News Agency English News	Taichung	T'ai-chung Hsien	Taiwan	Taiwan	24.1469	120.684
35799162	2020-12-31	Douglas Mwonzora	Center Left,Legislative / Parliamentary,Ideological,Government,(National) Major Party,Lower House,Parties	Zimbabwe	Make statement	010	0	Thokozani Khupe	(National) Major Party,Center Left,Ideological,Parties	Zimbabwe	52357736	3	All Africa				Zimbabwe	-17.8293	31.0539
35799213	2020-12-31	Other Authorities / Officials (China)	Government	China	Consult	040	1	Foreign Affairs (Pakistan)	Government,Executive,Foreign Ministry	Pakistan	52357740	1	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799214	2020-12-31	Wang Yi	Government,Executive,Foreign Ministry	China	Consult	040	1	Foreign Affairs (Pakistan)	Government,Executive,Foreign Ministry	Pakistan	52357740	1	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799215	2020-12-31	Foreign Affairs (Pakistan)	Government,Executive,Foreign Ministry	Pakistan	Consult	040	1	Other Authorities / Officials (China)	Government	China	52357740	1	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799216	2020-12-31	Foreign Affairs (Pakistan)	Government,Executive,Foreign Ministry	Pakistan	Consult	040	1	Wang Yi	Government,Executive,Foreign Ministry	China	52357740	1	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799212	2020-12-31	Foreign Affairs (Pakistan)	Government,Executive,Foreign Ministry	Pakistan	Make statement	010	0	China		China	52357740	5	Xinhua News Agency	Beijing		Beijing Shi	China	39.9075	116.397
35799227	2020-12-31	Reserve Personnel (Ukraine)	Government,Military	Ukraine	Make statement	010	0	Ukrinform	Media,Social	Ukraine	52357741	2	Unknown				Ukraine	50.4547	30.5238
35799192	2020-12-31	Mike Pompeo	Government,Executive,Foreign Ministry	United States	Rally support on behalf of	053	3.8	Activist (Hong Kong)	Human Rights NGOs,Nongovernmental Organization (International),Human Rights IGOs,Nongovernmental Organizations / Activists	Hong Kong	52357745	1	Reuters News			Washington D.C.	United States	38.9171	-77.0003
35799194	2020-12-31	China		China	Use tactics of violent repression	175	-9	Activist (Hong Kong)	Human Rights NGOs,Nongovernmental Organization (International),Human Rights IGOs,Nongovernmental Organizations / Activists	Hong Kong	52357745	1	Reuters News			Washington D.C.	United States	38.9171	-77.0003
35799193	2020-12-31	United States		United States	Criticize or denounce	111	-2	China		China	52357745	2	Reuters News	Shenzhen	Shenzhen	Guangdong Sheng	China	22.5455	114.068
35799224	2020-12-31	Protester (Peru)	Dissident,Protestors / Popular Opposition / Mobs	Peru	Obstruct passage, block	144	-7.5	Peru		Peru	52357753	4	ANSA - Spanish Service (BASP)		Viru	La Libertad	Peru	-8.52199	-78.6036
35799246	2020-12-31	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	Criticize or denounce	111	-2	China		China	52357754	1	Agence France-Presse	Beijing		Beijing Shi	China	39.9075	116.397
35799247	2020-12-31	China		China	Use tactics of violent repression	175	-9	Democracy Activist (Hong Kong)	Protestors / Popular Opposition / Mobs,Dissident	Hong Kong	52357754	4	Agence France-Presse	Shenzhen	Shenzhen	Guangdong Sheng	China	22.5455	114.068
35799234	2020-12-31	Bruno Rodríguez Parrilla	Cabinet,Executive,Government,Foreign Ministry	Cuba	Criticize or denounce	111	-2	United States		United States	52357770	2	Syrian Arab News Agency	Havana		Provincia de La Habana	Cuba	23.133	-82.383
35799191	2020-12-31	Syria		Syria	Engage in diplomatic cooperation	050	3.5	Governor (Syria)	Local,Provincial,Government	Syria	52357771	3	Syrian Arab News Agency	Wata al Khan		Muhafazat al Ladhiqiyah	Syria	35.6793	36.051
35799237	2020-12-31	Foreign Affairs (Syria)	Foreign Ministry,Executive,Government	Syria	Provide economic aid	071	7.4	Refugee (Syria)	Social,Refugees / Displaced	Syria	52357772	2	Syrian Arab News Agency	Al Munyah		Muhafazat Tartus	Syria	34.8279	35.9798
35799229	2020-12-31	Ministry (Jordan)	Government	Jordan	Engage in negotiation	046	7	Representatives (Jordan)	Government,Legislative / Parliamentary	Jordan	52357775	1	Jordan News Agency	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
35799232	2020-12-31	Representatives (Jordan)	Government,Legislative / Parliamentary	Jordan	Engage in negotiation	046	7	Ministry (Jordan)	Government	Jordan	52357775	1	Jordan News Agency	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
35799230	2020-12-31	Ministry (Jordan)	Government	Jordan	Engage in diplomatic cooperation	050	3.5	House of Representatives (Jordan)	Government,Legislative / Parliamentary	Jordan	52357775	2	Jordan News Agency	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
35799231	2020-12-31	House of Representatives (Jordan)	Government,Legislative / Parliamentary	Jordan	Engage in diplomatic cooperation	050	3.5	Ministry (Jordan)	Government	Jordan	52357775	2	Jordan News Agency	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
35799240	2020-12-31	Head of Government (Jordan)	Executive Office,Government,Executive	Jordan	Make statement	010	0	Government (Jordan)	Government	Jordan	52357778	2	Jordan News Agency	Petra		Muhafazat Ma`an	Jordan	30.3222	35.4793
35799251	2020-12-31	Fire Brigade (Brazil)	Government	Brazil	Make statement	010	0	Brazil		Brazil	52357779	4	O Globo	Ipanema	Pesqueira	Estado de Pernambuco	Brazil	-8.4	-36.8167
